time decyear lat lon height heightE waterID distnode width reachID nodeID wse OCval
29487610.6424973 2018.935 42.8684465754646 -88.9308788885319 236.337387084961 201.804809570312 9100 1585.33236963413 5543 74287200333 74287200330503 235.100006103516 95
29487610.6433973 2018.935 42.8683894084329 -88.9308860180279 236.368225097656 201.835952758789 9100 1590.38617800256 5543 74287200333 74287200330503 235.100006103516 95
29487610.6442972 2018.935 42.8683322152906 -88.9308931327766 236.34489440918 201.812622070312 9100 1595.45261711373 5543 74287200333 74287200330503 235.100006103516 95
29487610.6450973 2018.935 42.8682813403601 -88.9308994321917 236.365768432617 201.83349609375 9100 1599.96857324738 5543 74287200333 74287200330503 235.100006103516 95
29487610.6458973 2018.935 42.8682304467102 -88.9309057317811 236.366226196289 201.833953857422 9100 1604.49368814083 5543 74287200333 74287200330503 235.100006103516 96
29487610.6465973 2018.935 42.8681858867962 -88.930911228891 236.348999023438 201.817016601562 9100 1608.46247967671 5543 74287200333 74287200330503 235.100006103516 96
29487610.6473973 2018.935 42.8681349582788 -88.9309175374119 236.342102050781 201.810119628906 9100 1613.0042259061 5543 74287200333 74287200330503 235.100006103516 96
29487610.6480972 2018.935 42.8680903552083 -88.9309230273085 236.345031738281 201.813049316406 9100 1616.98932863334 5543 74287200333 74287200330503 235.100006103516 96
29487610.6488973 2018.935 42.868039354592 -88.9309293055977 236.349090576172 201.817413330078 9100 1621.55272486126 5543 74287200333 74287200330503 235.100006103516 96
29487610.6495973 2018.935 42.8679947149235 -88.9309348120952 236.341918945312 201.810241699219 9100 1625.50127950648 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6503973 2018.935 42.8679436604443 -88.9309410935059 236.361724853516 201.830047607422 9100 1629.63661992592 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6513972 2018.935 42.8678797994608 -88.9309489452557 236.373153686523 201.84147644043 9100 1634.82278893771 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6523973 2018.935 42.8678159083467 -88.9309568314446 236.358489990234 201.827102661133 9100 1640.02446811007 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6531973 2018.935 42.8677647350544 -88.9309631127639 236.343292236328 201.811904907227 9100 1644.20294014801 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6538973 2018.935 42.8677199292379 -88.9309686094925 236.334671020508 201.803283691406 9100 1647.86920179625 5273.5 74287200333 74287200330493 235.100006103516 95
