time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783399.388308 2016.312 41.625417 -88.576484 162.276929606078 162.167029606082 NA -33.102992824328 1842.32855714453 87 74282600061 74282600060011 170.600006103516 0
514783399.437562 2016.312 41.62829 -88.577473 162.653132367664 197.026432367671 NA -33.1036133639605 2116.00962461485 87 74282600061 74282600060011 170.600006103516 0
514783399.48683 2016.312 41.631164 -88.578462 197.014535408668 196.588635408666 NA -33.1042341195831 2392.29610825721 84 74282600061 74282600060021 170.600006103516 0
514783399.536109 2016.312 41.634039 -88.579451 161.980138729095 174.444438729087 NA -33.1048550911958 2677.37919042568 84 74282600061 74282600060021 170.600006103516 0
514783399.585364 2016.312 41.636912 -88.58044 178.488041490665 180.283641490662 NA -33.1054756308283 2971.64286876748 84 74282600061 74282600060021 170.600006103516 0
514783419.589364 2016.312 42.803288 -88.987883 246.816892027866 246.763992027871 224.371078146395 -34.0104339613576 3339.61221524793 372 74287200333 74287200330083 235.100006103516 0
514783419.638657 2016.312 42.80616 -88.988902 246.750169817096 246.521969817099 231.123570259998 -34.0159386526648 3010.19202556603 372 74287200333 74287200330083 235.100006103516 0
514783419.687925 2016.312 42.809032 -88.989921 246.666347606315 246.448447606311 230.482382069856 -34.021443343972 2680.9309702525 372 74287200333 74287200330083 235.100006103516 0
514783419.737218 2016.312 42.811904 -88.99094 246.785925395502 246.5524253955 228.813039577366 -34.0269480352792 2351.89543017091 372 74287200333 74287200330083 235.100006103516 0
514783419.786499 2016.312 42.814776 -88.991958 244.114203184722 243.902703184732 226.721116628075 -34.0324527265864 2023.22323373288 372 74287200333 74287200330083 235.100006103516 0
514783419.835779 2016.312 42.817648 -88.992977 243.890780973945 243.763480973938 226.026148749925 -34.0379574178936 1695.05346062457 372 74287200333 74287200330083 235.100006103516 0
514783419.885072 2016.312 42.820521 -88.993997 243.940160844577 243.722460844569 224.321492273763 -34.043464025876 1367.65960963978 372 74287200333 74287200330083 235.100006103516 0
514783419.93434 2016.312 42.823392 -88.995016 243.950836552385 243.867536552386 224.38657774061 -34.0489668005079 1042.26596963767 372 74287200333 74287200330083 235.100006103516 0
514783419.983633 2016.312 42.826264 -88.996035 241.205914341605 241.171914341606 NA -34.0544714918151 720.929614677931 372 74287200333 74287200330083 235.100006103516 0
514783420.032926 2016.312 42.829137 -88.997054 236.696999256959 236.521299256967 NA -34.0597148485628 413.481789184866 372 74287200333 74287200330083 235.100006103516 0
514783420.082194 2016.312 42.832008 -88.998073 236.517684075517 236.372084075513 214.595812959186 -34.0648237752038 92.1519410005154 603 74287200333 74287200330093 235.100006103516 94
514783420.131487 2016.312 42.834881 -88.999093 236.262072645204 236.424072645216 NA -34.0699362608323 238.039171080017 603 74287200333 74287200330093 235.100006103516 94
514783420.18078 2016.312 42.837753 -89.000113 234.868359339345 234.415359339351 NA -34.075046966967 503.065346075891 930 74287200333 74287200330113 235.100006103516 92
514783420.230047 2016.312 42.840625 -89.001132 232.366246033459 232.198046033459 NA -34.0801576731017 742.29885772748 1163 74287200333 74287200330123 235.100006103516 2
514783420.27934 2016.312 42.843497 -89.002152 231.709332727583 231.625132727586 NA -34.0852683792364 950.621630443557 1566 74287200333 74287200330143 235.100006103516 0
514783420.328632 2016.312 42.84637 -89.003172 236.290121297301 236.186121297294 NA -34.0903808648649 1153.25422308593 3175 74287200333 74287200330163 235.100006103516 94
